AirportID,Year,Month,Day,Time,TimeZone,SkyCondition,Visibility,WeatherType,DryBulbFarenheit,DryBulbCelsius,WetBulbFarenheit,WetBulbCelsius,DewPointFarenheit,DewPointCelsius,RelativeHumidity,WindSpeed,WindDirection,ValueForWindCharacter,StationPressure,PressureTendency,PressureChange,SeaLevelPressure,RecordType,HourlyPrecip,Altimeter,__index_level_0__
14771,2013,4,18,1256,-8,CLR,10.0,,71.0,21.7,55.0,12.5,39.0,3.9,31.0,13.0,280,,30.23,,,30.24,AA,,30.25,159
13796,2013,10,23,953,-8,OVC003,1.5,BR,54.0,12.2,52.0,11.0,50.0,10.0,86.0,3.0,250,,29.89,,,29.98,AA,,29.99,160
14100,2013,6,25,54,-5,FEW180 SCT250,10.0,,70.0,21.1,68.0,20.0,67.0,19.4,90.0,5.0,240,,29.98,,,30.01,AA,,30.01,161
13303,2013,10,26,1353,-5,SCT048 BKN250,10.0,,81.0,27.2,68.0,20.2,61.0,16.1,51.0,9.0,070,,30.05,,,30.08,AA,,30.08,162
10397,2013,8,4,1152,-5,SCT032 BKN150 BKN250,10.0,,84.0,28.9,74.0,23.1,69.0,20.6,61.0,11.0,320,25.0,28.96,,,30.03,AA,,30.06,163
10529,2013,7,28,2333,-5,BKN020 BKN095 OVC200,10.0,,70.0,21.0,66.0,19.0,64.0,18.0,81.0,3.0,110,,29.78,,,,SP,,29.98,164
14057,2013,4,28,1653,-8,FEW070 SCT110 BKN250,10.0,,66.0,18.9,51.0,10.5,35.0,1.7,32.0,13.0,240,,30.03,,,30.15,AA,,30.15,165
14027,2013,10,6,53,-5,FEW025,10.0,,80.0,26.7,74.0,23.2,71.0,21.7,74.0,7.0,120,,29.93,,,29.95,AA,,29.95,166
11042,2013,6,30,1751,-5,FEW030 FEW140 BKN250,10.0,,72.0,22.2,65.0,18.1,60.0,15.6,66.0,13.0,030,,29.01,,,29.86,AA,,29.87,167
13930,2013,5,25,1351,-6,BKN100 OVC250,10.0,,57.0,13.9,48.0,9.0,39.0,3.9,51.0,7.0,080,,29.59,,,30.32,AA,,30.32,168
11057,2013,4,22,552,-5,CLR,10.0,,42.0,5.6,38.0,3.4,33.0,0.6,71.0,10.0,050,,29.58,,,30.41,AA,,30.41,169
12264,2013,5,30,1752,-5,FEW070 BKN180,10.0,,83.0,28.3,76.0,24.4,73.0,22.8,72.0,3.0,160,,29.78,,,30.12,AA,T,30.13,170
10693,2013,9,9,1753,-6,FEW055 BKN120 BKN250,10.0,,80.0,26.7,72.0,22.2,68.0,20.0,67.0,8.0,170,,29.38,,,30.01,AA,,30.03,171
14869,2013,10,31,453,-7,FEW040 BKN050 OVC060,10.0,,45.0,7.2,39.0,3.9,32.0,0.0,60.0,0.0,000,,25.82,,,30.1,AA,,30.14,172
14307,2013,10,11,1751,-5,FEW028 SCT070 BKN250,10.0,,59.0,15.0,55.0,12.8,52.0,11.1,78.0,9.0,040,,30.04,,,30.11,AA,,30.11,173
11697,2013,4,3,1653,-5,FEW023,10.0,,78.0,25.6,71.0,21.8,68.0,20.0,71.0,11.0,150,,29.99,,,30.0,AA,,30.0,174
13795,2013,7,7,2035,-5,CLR,10.0,,75.0,24.0,72.0,22.0,70.0,21.0,85.0,7.0,170,,30.04,,,,AA,,30.14,175
11066,2013,7,12,151,-5,CLR,10.0,,61.0,16.1,59.0,14.8,57.0,13.9,87.0,0.0,000,,29.16,,,30.03,AA,,30.04,176
13232,2013,10,5,951,-6,OVC014,8.0,,74.0,23.3,70.0,21.1,68.0,20.0,82.0,9.0,210,,29.26,,,29.9,AA,,29.92,177
14524,2013,9,13,1554,-5,SCT055 BKN090,10.0,,79.0,26.1,65.0,18.0,55.0,12.8,44.0,11.0,340,,29.6,,,29.79,AA,,29.78,178
14893,2013,5,15,353,-8,CLR,9.0,,54.0,12.2,50.0,10.2,47.0,8.3,77.0,10.0,150,,29.88,,,29.91,AA,,29.91,179
13796,2013,9,2,353,-8,OVC008,10.0,,66.0,18.9,66.0,18.8,66.0,18.9,100.0,9.0,270,,29.83,,,29.92,AA,,29.92,180
14635,2013,9,8,1153,-5,SCT034,10.0,,86.0,30.0,76.0,24.2,71.0,21.7,61.0,5.0,170,,29.91,,,29.93,AA,,29.94,181
14730,2013,6,13,1256,-5,BKN033 BKN065 BKN150,10.0,,80.0,26.7,70.0,21.2,65.0,18.3,60.0,17.0,320,26.0,29.3,,,29.81,AA,,29.82,182
14122,2013,8,14,2051,-5,CLR,10.0,,61.0,16.1,54.0,12.2,48.0,8.9,63.0,6.0,360,,28.86,,,30.16,AA,,30.15,183
10140,2013,7,24,1352,-7,FEW070CB BKN110 OVC130,10.0,TS,83.0,28.3,64.0,17.5,52.0,11.0,34.0,16.0,120,,24.78,,,29.85,AA,T,30.13,184
14869,2013,8,11,2353,-7,FEW110 SCT150,10.0,,79.0,26.1,56.0,13.3,37.0,2.8,22.0,10.0,140,,25.73,,,29.84,AA,,30.04,185
13830,2013,5,8,1654,-10,FEW030 SCT045 SCT055,10.0,,81.0,27.2,74.0,23.0,70.0,21.1,69.0,9.0,360,,29.91,,,29.97,AA,,29.96,186
10397,2013,9,23,452,-5,FEW049,10.0,,62.0,16.7,60.0,15.3,58.0,14.4,87.0,5.0,090,,28.84,,,29.91,AA,,29.93,187
14057,2013,7,6,1653,-8,FEW040,10.0,,79.0,26.1,64.0,17.8,54.0,12.2,42.0,6.0,330,,29.74,,,29.85,AA,,29.86,188
12954,2013,7,25,2153,-8,CLR,10.0,,66.0,18.9,61.0,15.9,57.0,13.9,73.0,7.0,310,,29.98,,,30.01,AA,,30.02,189
13795,2013,10,13,835,-5,OVC006,8.0,,66.0,19.0,64.0,17.8,63.0,17.0,90.0,8.0,350,,30.02,,,,AA,,30.12,190
13487,2013,6,1,1153,-6,SCT035 BKN080,10.0,,71.0,21.7,61.0,16.1,54.0,12.2,55.0,5.0,VR ,,28.75,,,29.63,AA,,29.64,191
14679,2013,6,25,1851,-8,FEW013,10.0,,70.0,21.1,65.0,18.0,61.0,16.1,73.0,10.0,320,,29.89,,,29.92,AA,,29.92,192
10821,2013,4,27,1154,-5,FEW250,10.0,,65.0,18.3,49.0,9.4,30.0,-1.1,27.0,0.0,000,,30.21,,,30.38,AA,,30.38,193
12451,2013,5,6,1056,-5,FEW025,10.0,,66.0,18.9,55.0,12.7,45.0,7.2,47.0,13.0,250,18.0,29.94,,,29.98,AA,,29.98,194
13930,2013,6,3,751,-6,FEW025,10.0,,55.0,12.8,49.0,9.7,44.0,6.7,67.0,3.0,190,,29.39,,,30.11,AA,,30.11,195
14831,2013,4,7,250,-8,FEW018,10.0,,54.0,12.0,51.0,10.5,48.0,9.0,80.0,0.0,000,,30.1,,,,SP,,30.15,196
13871,2013,5,1,352,-6,OVC060,10.0,,50.0,10.0,45.0,7.1,39.0,3.9,66.0,20.0,010,34.0,29.01,,,30.05,AA,,30.06,197
11066,2013,5,19,1158,-5,FEW029 BKN070 OVC085,10.0,,79.0,26.0,69.0,20.7,64.0,18.0,60.0,6.0,VR ,,29.13,,,,SP,,30.01,198
12478,2013,6,30,1951,-5,BKN006 OVC010,9.0,,73.0,22.8,71.0,21.6,70.0,21.1,90.0,11.0,170,,29.88,,,29.91,AA,,29.91,199
12339,2013,5,10,1502,-5,FEW016 BKN025 OVC085,10.0,,64.0,18.0,61.0,16.1,59.0,15.0,84.0,7.0,270,,28.96,,,,SP,,29.82,200
10397,2013,4,8,1152,-5,BKN045 BKN055,10.0,,73.0,22.8,61.0,16.0,52.0,11.1,48.0,15.0,200,22.0,29.05,,,30.13,AA,,30.15,201
10423,2013,8,18,2153,-6,CLR,10.0,,72.0,22.2,66.0,19.0,63.0,17.2,73.0,0.0,000,,29.47,,,29.97,AA,,30.0,202
10721,2013,9,14,1554,-5,SCT035 BKN042,10.0,,67.0,19.4,57.0,13.9,49.0,9.4,53.0,9.0,300,,29.91,,,29.93,AA,,29.94,203
13244,2013,6,20,1254,-6,SCT055 SCT250,10.0,,90.0,32.2,73.0,22.6,64.0,17.8,42.0,0.0,000,,29.75,,,30.1,AA,,30.11,204
13871,2013,5,16,752,-6,SCT095 BKN250,10.0,,67.0,19.4,61.0,16.1,57.0,13.9,70.0,3.0,170,,28.82,,,29.85,AA,,29.87,205
14679,2013,10,14,1751,-8,FEW018,9.0,,66.0,18.9,62.0,16.8,60.0,15.6,81.0,5.0,290,,29.91,,,29.93,AA,,29.94,206
12478,2013,9,14,951,-5,FEW050,10.0,,64.0,17.8,54.0,12.0,44.0,6.7,48.0,16.0,320,,29.96,,,29.98,AA,,29.99,207
12954,2013,4,9,853,-8,CLR,10.0,,69.0,20.6,49.0,9.5,25.0,-3.9,19.0,9.0,350,,29.89,,,29.92,AA,,29.93,208
10423,2013,6,7,653,-6,FEW020 SCT090 SCT250,10.0,,72.0,22.2,68.0,19.7,65.0,18.3,79.0,10.0,030,,29.43,,,29.93,AA,,29.96,209
11066,2013,9,12,2051,-5,BKN070 OVC085,10.0,-RA,73.0,22.8,66.0,18.6,61.0,16.1,66.0,0.0,000,,28.99,,,29.84,AA,T,29.86,210
12451,2013,8,4,2256,-5,FEW060 BKN250,10.0,,80.0,26.7,77.0,24.7,75.0,23.9,85.0,0.0,000,,29.96,,,30.0,AA,,30.0,211
10721,2013,5,4,1554,-5,FEW020,10.0,,50.0,10.0,45.0,7.1,39.0,3.9,66.0,11.0,110,,30.31,,,30.34,AA,,30.34,212
13303,2013,9,3,1953,-5,FEW020 SCT140 BKN250,10.0,,82.0,27.8,78.0,25.8,77.0,25.0,85.0,7.0,110,,29.97,,,30.0,AA,0.01,30.0,213
14635,2013,8,21,753,-5,FEW012,10.0,,81.0,27.2,77.0,25.2,76.0,24.4,85.0,9.0,090,,30.04,,,30.06,AA,,30.07,214
11042,2013,4,28,1351,-5,FEW010 OVC016,9.0,-RA,56.0,13.3,54.0,12.4,53.0,11.7,90.0,10.0,150,,29.09,,,29.95,AA,0.05,29.95,215
14027,2013,8,18,253,-5,FEW023 SCT250,10.0,,84.0,28.9,76.0,24.6,73.0,22.8,70.0,9.0,090,,30.01,,,30.03,AA,,30.03,216
14524,2013,4,21,454,-5,FEW250,10.0,,44.0,6.7,38.0,3.2,29.0,-1.7,56.0,9.0,030,,30.27,,,30.46,AA,,30.45,217
14635,2013,4,29,2053,-5,CLR,10.0,,70.0,21.1,67.0,19.7,66.0,18.9,87.0,5.0,110,,29.92,,,29.94,AA,,29.95,218
13795,2013,8,30,635,-5,OVC002,2.0,,68.0,20.0,67.0,19.3,66.0,19.0,93.0,8.0,020,,29.94,,,,AA,,30.04,219
14307,2013,7,10,951,-5,FEW010 SCT020TCU SCT250,10.0,,80.0,26.7,75.0,23.6,72.0,22.2,77.0,7.0,190,,29.89,,,29.96,AA,,29.96,220
11042,2013,4,11,2251,-5,OVC003CB,7.0,-TSRA,40.0,4.4,40.0,4.1,39.0,3.9,96.0,8.0,360,,28.79,,,29.65,AA,0.01,29.64,221
11618,2013,7,11,1051,-5,FEW030 SCT110 BKN140,10.0,,81.0,27.2,71.0,21.4,65.0,18.3,58.0,10.0,300,20.0,29.83,,,29.86,AA,T,29.86,222
10821,2013,6,17,154,-5,SCT100 BKN230,10.0,,71.0,21.7,65.0,18.2,61.0,16.1,71.0,5.0,280,,29.74,,,29.91,AA,,29.91,223
14107,2013,5,23,1951,-7,CLR,10.0,,93.0,33.9,59.0,15.2,28.0,-2.2,10.0,15.0,260,,28.55,,,29.66,AA,,29.72,224
12954,2013,4,10,1953,-8,CLR,10.0,,68.0,20.0,52.0,11.2,36.0,2.2,31.0,9.0,300,,29.97,,,30.01,AA,,30.01,225
12954,2013,4,21,1153,-8,CLR,9.0,,68.0,20.0,60.0,15.5,54.0,12.2,61.0,6.0,VR ,,29.96,,,29.99,AA,,30.0,226
12173,2013,7,2,953,-10,FEW026 SCT039 BKN046,10.0,,78.0,25.6,70.0,20.8,65.0,18.3,64.0,10.0,050,17.0,29.99,,,30.01,AA,0.01,30.01,227
13871,2013,9,17,1752,-6,SCT017 OVC034,8.0,,71.0,21.7,67.0,19.5,65.0,18.3,81.0,11.0,140,,28.85,,,29.88,AA,,29.9,228
12191,2013,6,6,2253,-6,SCT017 SCT060 BKN250,10.0,,73.0,22.8,70.0,20.9,68.0,20.0,84.0,8.0,020,,29.83,,,29.89,AA,,29.88,229
13851,2013,5,28,1652,-6,SCT036 BKN043 OVC170,10.0,,77.0,25.0,71.0,21.6,68.0,20.0,74.0,16.0,170,24.0,28.36,,,29.69,AA,,29.74,230
13851,2013,5,19,1152,-6,BKN034,10.0,,82.0,27.8,74.0,23.1,70.0,21.1,67.0,22.0,190,28.0,28.3,,,29.62,AA,,29.67,231
15376,2013,5,12,1653,-7,CLR,10.0,,91.0,32.8,57.0,13.8,22.0,-5.6,8.0,11.0,100,23.0,27.35,,,29.88,AA,,30.02,232
14057,2013,8,26,53,-8,FEW030 OVC050,10.0,,64.0,17.8,62.0,16.4,60.0,15.6,87.0,7.0,150,,29.79,,,29.91,AA,,29.91,233
13851,2013,8,10,52,-6,OVC007,10.0,,72.0,22.2,69.0,20.7,68.0,20.0,87.0,11.0,360,,28.73,,,30.07,AA,,30.12,234
12451,2013,4,3,356,-5,BKN250,10.0,,51.0,10.6,49.0,9.7,48.0,8.9,90.0,0.0,000,,29.99,8.0,18.0,30.03,AA,,30.03,235
14100,2013,6,21,1154,-5,FEW060 SCT300,10.0,,80.0,26.7,64.0,17.7,53.0,11.7,39.0,3.0,VR ,,30.29,,,30.32,AA,,30.32,236
10397,2013,6,30,1252,-5,SCT045 SCT070 SCT110,10.0,,83.0,28.3,70.0,21.3,64.0,17.8,53.0,3.0,VR ,,28.67,,,29.73,AA,0.01,29.76,237
14635,2013,6,11,2253,-5,FEW041,10.0,,73.0,22.8,72.0,22.0,71.0,21.7,93.0,5.0,020,,30.04,,,30.06,AA,,30.07,238
15376,2013,8,1,1453,-7,FEW080 BKN110,10.0,-RA,84.0,28.9,71.0,21.4,64.0,17.8,51.0,15.0,130,,27.36,,,29.87,AA,T,30.03,239
10713,2013,7,25,1653,-7,CLR,10.0,,101.0,38.3,62.0,16.5,29.0,-1.7,8.0,13.0,320,21.0,27.01,,,29.87,AA,,29.99,240
13303,2013,4,14,1153,-5,SCT026 BKN036 BKN250,10.0,,85.0,29.4,76.0,24.4,72.0,22.2,65.0,15.0,130,21.0,29.94,,,29.97,AA,,29.97,241
13830,2013,4,3,1054,-10,FEW045 SCT055,10.0,,79.0,26.1,68.0,20.1,62.0,16.7,56.0,18.0,030,,30.03,0.0,1.0,30.09,AA,,30.08,242
11259,2013,5,24,1453,-6,FEW037 OVC180,7.0,,86.0,30.0,74.0,23.5,69.0,20.6,57.0,14.0,110,,29.53,,,30.04,AA,,30.06,243
12173,2013,10,30,1953,-10,FEW027 SCT041,10.0,,79.0,26.1,71.0,21.4,66.0,18.9,65.0,7.0,060,,30.06,,,30.08,AA,,30.08,244
10423,2013,4,11,953,-6,CLR,10.0,,52.0,11.1,45.0,7.2,37.0,2.8,57.0,16.0,030,,29.45,,,29.98,AA,,29.98,245
13795,2013,8,25,1735,-5,CLR,10.0,,77.0,25.0,68.0,20.0,63.0,17.0,62.0,7.0,360,,30.18,,,,AA,,30.28,246
13487,2013,8,30,1353,-6,FEW033,10.0,,82.0,27.8,70.0,21.2,64.0,17.8,55.0,13.0,010,17.0,29.03,,,29.9,AA,,29.92,247
13303,2013,10,3,253,-5,FEW085 SCT170,10.0,,75.0,23.9,73.0,22.7,72.0,22.2,90.0,3.0,050,,29.93,,,29.96,AA,,29.96,248
14492,2013,7,30,851,-5,SCT200 BKN250,10.0,,77.0,25.0,68.0,19.7,62.0,16.7,60.0,5.0,020,,29.76,,,30.22,AA,,30.23,249
11259,2013,9,12,353,-6,FEW080 SCT200,10.0,,80.0,26.7,71.0,21.5,66.0,18.9,62.0,7.0,160,,29.51,,,30.01,AA,,30.04,250
14730,2013,9,16,856,-5,BKN060 OVC070,10.0,,70.0,21.1,64.0,17.7,60.0,15.6,71.0,0.0,000,,29.64,,,30.16,AA,,30.17,251
13795,2013,5,7,935,-5,CLR,10.0,,66.0,19.0,59.0,15.0,54.0,12.0,65.0,6.0,220,,29.84,,,,AA,,29.94,252
14100,2013,10,12,554,-5,OVC037,10.0,,62.0,16.7,55.0,12.7,49.0,9.4,63.0,11.0,030,20.0,30.05,,,30.08,AA,,30.08,253
10821,2013,5,20,2354,-5,SCT250,9.0,,66.0,18.9,65.0,18.5,65.0,18.3,97.0,3.0,190,,29.82,,,29.98,AA,,29.99,254
11433,2013,5,28,1731,-5,BKN046CB BKN055CB OVC070,2.5,-TSRA,75.0,24.0,70.0,21.3,68.0,20.0,79.0,16.0,190,,29.16,,,,SP,,29.87,255
12173,2013,8,19,253,-10,FEW028 SCT060,10.0,,76.0,24.4,69.0,20.5,65.0,18.3,69.0,5.0,110,,29.97,,,29.98,AA,,29.99,256
13204,2013,8,24,1407,-5,BKN047CB BKN250,1.0,-TSRA BR,79.0,26.0,76.0,24.5,75.0,24.0,88.0,23.0,070,30.0,29.95,,,,SP,,30.06,257
13244,2013,4,13,954,-6,SCT250,10.0,,60.0,15.6,50.0,9.8,39.0,3.9,46.0,6.0,070,,29.74,,,30.09,AA,,30.1,258
13930,2013,4,17,2351,-6,BKN005CB OVC027CB,1.5,+TSRA BR,49.0,9.4,48.0,9.1,48.0,8.9,96.0,5.0,070,,29.05,6.0,42.0,29.78,AA,0.34,29.77,259
12339,2013,7,30,154,-5,SCT250,10.0,,63.0,17.2,58.0,14.6,55.0,12.8,75.0,5.0,130,,29.32,,,30.17,AA,,30.19,260
13487,2013,6,8,253,-6,BKN036 BKN055 OVC110,10.0,,58.0,14.4,55.0,12.9,53.0,11.7,84.0,0.0,000,,29.03,,,29.91,AA,,29.92,261
14683,2013,10,20,851,-6,FEW250,10.0,,58.0,14.4,52.0,10.9,46.0,7.8,65.0,3.0,110,,29.23,,,30.06,AA,,30.1,262
13487,2013,4,7,953,-6,OVC020,9.0,,40.0,4.4,36.0,2.3,31.0,-0.6,70.0,0.0,000,,29.05,,,29.96,AA,,29.94,263
14893,2013,4,6,2153,-8,BKN100,10.0,,56.0,13.3,53.0,11.8,51.0,10.6,83.0,3.0,180,,30.09,3.0,9.0,30.11,AA,,30.12,264
14100,2013,6,16,2054,-5,FEW120 BKN250,10.0,,72.0,22.2,68.0,19.7,65.0,18.3,79.0,10.0,240,,29.86,,,29.89,AA,,29.89,265
11066,2013,7,20,1251,-5,FEW016 SCT100 BKN110,10.0,,71.0,21.7,70.0,21.2,70.0,21.1,97.0,13.0,250,24.0,29.03,,,29.88,AA,0.07,29.9,266
13830,2013,5,9,154,-10,M,,,72.0,22.2,70.0,21.1,69.0,20.6,90.0,0.0,000,,29.94,,,30.01,AA,,29.99,267
14635,2013,10,24,253,-5,BKN110,10.0,,68.0,20.0,60.0,15.5,54.0,12.2,61.0,9.0,030,,29.96,,,29.98,AA,,29.99,268
14843,2013,5,23,456,-4,FEW025 SCT036 SCT044,10.0,,76.0,24.4,71.0,21.8,69.0,20.6,79.0,0.0,000,,29.99,,,29.99,AA,,30.0,269
12173,2013,6,20,453,-10,FEW028 SCT033,10.0,,71.0,21.7,66.0,18.9,63.0,17.2,76.0,6.0,360,,29.98,,,30.0,AA,,30.0,270
14570,2013,8,12,155,-8,SCT035 SCT100,7.0,,60.0,15.6,50.0,10.0,41.0,5.0,50.0,3.0,200,,25.61,,,29.93,AA,,30.09,271
15304,2013,7,6,1253,-5,SCT041,10.0,,89.0,31.7,76.0,24.3,70.0,21.1,54.0,9.0,130,,30.08,,,30.09,AA,,30.09,272
13795,2013,8,20,2055,-5,CLR,5.0,,73.0,23.0,73.0,22.7,73.0,23.0,100.0,0.0,000,,30.06,,,,AA,,30.16,273
13830,2013,10,29,2354,-10,CLR,10.0,,75.0,23.9,69.0,20.6,66.0,18.9,74.0,7.0,030,,30.02,,,30.08,AA,,30.07,274
13930,2013,8,2,2051,-6,SCT055 BKN075 BKN120,10.0,,76.0,24.4,65.0,18.3,58.0,14.4,54.0,7.0,350,,29.19,,,29.9,AA,,29.91,275
12889,2013,6,2,256,-8,BKN250,10.0,,75.0,23.9,49.0,9.6,17.0,-8.3,11.0,8.0,210,,27.45,,,29.64,AA,,29.72,276
14100,2013,6,16,954,-5,FEW040 BKN110 BKN150,10.0,,78.0,25.6,66.0,19.0,59.0,15.0,52.0,5.0,220,,29.9,,,29.93,AA,,29.93,277
12264,2013,9,21,1152,-5,FEW025 OVC046,10.0,,74.0,23.3,65.0,18.5,60.0,15.6,62.0,9.0,180,,29.47,,,29.81,AA,,29.81,278
11259,2013,5,23,1353,-6,FEW031 SCT045 BKN060,6.0,HZ,86.0,30.0,76.0,24.2,71.0,21.7,61.0,11.0,130,,29.47,,,29.98,AA,,30.0,279
14831,2013,4,27,2304,-8,SCT008,10.0,,54.0,12.0,52.0,11.0,50.0,10.0,86.0,7.0,300,,30.05,,,,SP,,30.1,280
14771,2013,10,6,956,-8,FEW150 BKN180,10.0,,66.0,18.9,58.0,14.2,51.0,10.6,59.0,0.0,000,,30.09,,,30.11,AA,,30.11,281
13204,2013,10,27,753,-5,FEW100,10.0,,62.0,16.7,59.0,15.0,57.0,13.9,84.0,6.0,360,,30.03,,,30.14,AA,,30.15,282
14730,2013,5,19,56,-5,FEW075,9.0,,68.0,20.0,67.0,19.2,66.0,18.9,93.0,0.0,000,,29.42,,,29.94,AA,,29.95,283
12173,2013,8,31,1753,-10,FEW030 SCT050,10.0,,83.0,28.3,71.0,21.7,65.0,18.3,55.0,17.0,060,,29.94,,,29.96,AA,,29.96,284
14570,2013,6,1,1255,-8,BKN180 BKN250,10.0,,85.0,29.4,53.0,11.8,20.0,-6.7,9.0,0.0,000,,25.56,,,29.89,AA,,30.04,285
14869,2013,7,12,153,-7,BKN110,10.0,,73.0,22.8,63.0,17.2,57.0,13.9,57.0,10.0,150,,25.7,,,29.82,AA,,30.01,286
14122,2013,7,3,2051,-5,FEW026 BKN047 OVC065,10.0,,76.0,24.4,69.0,20.4,65.0,18.3,69.0,18.0,300,23.0,28.9,,,30.18,AA,,30.19,287
14683,2013,9,6,1151,-6,SCT046 BKN250,10.0,,92.0,33.3,75.0,23.7,67.0,19.4,44.0,6.0,VR ,,29.22,,,30.02,AA,,30.09,288
11042,2013,4,17,2051,-5,FEW200 OVC250,10.0,,51.0,10.6,45.0,7.1,38.0,3.3,61.0,5.0,040,,29.24,,,30.1,AA,,30.1,289
13495,2013,7,27,1939,-6,FEW020CB SCT060,10.0,,79.0,26.0,76.0,24.5,75.0,24.0,88.0,3.0,170,,29.88,,,,SP,,29.9,290
14843,2013,9,7,2356,-4,FEW100,10.0,,80.0,26.7,75.0,23.9,73.0,22.8,79.0,0.0,000,,29.97,,,29.97,AA,,29.98,291
11278,2013,4,22,252,-5,BKN250,10.0,,43.0,6.1,39.0,3.7,33.0,0.6,68.0,9.0,050,,30.49,,,30.56,AA,,30.56,292
12339,2013,10,30,101,-5,BKN005 BKN023 OVC035,1.0,-RA BR,48.0,9.0,48.0,8.8,48.0,9.0,100.0,6.0,100,,29.27,,,,SP,,30.14,293
14100,2013,10,11,1454,-5,BKN008 OVC015,6.0,-RA BR,63.0,17.2,61.0,16.2,60.0,15.6,90.0,15.0,050,,29.94,,,29.97,AA,T,29.97,294
14869,2013,5,18,453,-7,FEW015 BKN038 OVC050,10.0,-RA,53.0,11.7,50.0,10.1,48.0,8.9,83.0,3.0,040,,25.69,,,29.9,AA,T,29.99,295
13795,2013,10,5,335,-5,SCT001,7.0,,61.0,16.0,59.0,14.8,57.0,14.0,87.0,0.0,000,,30.0,,,,AA,,30.1,296
15304,2013,7,23,1753,-5,FEW040 BKN200 OVC300,10.0,,80.0,26.7,77.0,24.7,75.0,23.9,85.0,0.0,000,,29.99,,,30.0,AA,,30.0,297
13204,2013,5,22,653,-5,FEW045 SCT150,10.0,,73.0,22.8,72.0,22.0,71.0,21.7,93.0,0.0,000,,29.86,,,29.96,AA,,29.97,298
10693,2013,10,21,1553,-6,BKN085 BKN250,10.0,,69.0,20.6,55.0,12.6,42.0,5.6,38.0,7.0,210,,29.33,,,29.97,AA,,29.98,299
13795,2013,10,13,1515,-5,SCT018 BKN026 BKN030,10.0,,73.0,23.0,67.0,19.6,64.0,18.0,74.0,9.0,350,,29.97,,,,AA,,30.07,300
13930,2013,5,10,1251,-6,OVC009,10.0,,45.0,7.2,44.0,6.4,42.0,5.6,89.0,15.0,010,,29.22,,,29.95,AA,,29.94,301
12339,2013,9,19,1754,-5,FEW030 SCT230,8.0,,79.0,26.1,72.0,22.3,69.0,20.6,72.0,11.0,180,,29.1,,,29.95,AA,,29.97,302
13795,2013,7,20,1135,-5,SCT042 SCT055,10.0,,90.0,32.0,78.0,25.5,73.0,23.0,57.0,13.0,220,24.0,29.95,,,,AA,,30.05,303
11618,2013,9,14,1351,-5,BKN045,10.0,,65.0,18.3,55.0,12.7,46.0,7.8,50.0,13.0,280,17.0,29.98,,,30.01,AA,,30.01,304
12892,2013,4,14,153,-8,BKN025 OVC033,10.0,,58.0,14.4,53.0,11.7,49.0,9.4,72.0,7.0,130,,29.51,,,29.86,AA,,29.86,305
14843,2013,6,4,56,-4,FEW022 BKN038 BKN060,10.0,,79.0,26.1,76.0,24.5,75.0,23.9,88.0,13.0,080,,30.03,,,30.03,AA,0.36,30.04,306
13487,2013,4,19,533,-6,BKN017 BKN022 OVC034,2.0,-SN BR,30.0,-1.0,29.0,-1.5,28.0,-2.0,92.0,16.0,320,26.0,28.64,,,,SP,,29.53,307
13871,2013,7,11,352,-6,CLR,10.0,,66.0,18.9,61.0,16.2,58.0,14.4,76.0,0.0,000,,29.02,,,30.05,AA,,30.07,308
11433,2013,4,24,153,-5,SCT012 BKN033 OVC055,6.0,-RA BR,56.0,13.3,54.0,12.4,53.0,11.7,90.0,6.0,160,,29.03,,,29.72,AA,0.02,29.73,309
13931,2013,5,16,1951,-5,CLR,10.0,,75.0,23.9,64.0,17.5,56.0,13.3,52.0,6.0,240,,29.86,,,29.89,AA,,29.89,310
14683,2013,10,11,651,-6,BKN010 OVC016,10.0,,76.0,24.4,73.0,22.5,71.0,21.7,85.0,9.0,160,,29.05,,,29.86,AA,,29.92,311
10529,2013,10,12,1651,-5,BKN029 OVC033,10.0,,59.0,15.0,56.0,13.1,53.0,11.7,81.0,11.0,030,,30.1,,,30.3,AA,,30.3,312
14570,2013,6,16,455,-8,CLR,10.0,,54.0,12.2,42.0,5.4,27.0,-2.8,35.0,6.0,240,,25.62,,,29.97,AA,,30.11,313
13796,2013,9,18,2353,-8,CLR,10.0,,59.0,15.0,58.0,14.6,58.0,14.4,97.0,0.0,000,,29.76,,,29.85,AA,,29.86,314
11066,2013,10,2,1051,-5,BKN019,6.0,HZ,76.0,24.4,68.0,20.1,64.0,17.8,67.0,5.0,290,,29.24,,,30.1,AA,,30.12,315
11259,2013,4,25,1553,-6,SCT100 BKN220,10.0,,75.0,23.9,56.0,13.2,38.0,3.3,26.0,13.0,100,20.0,29.66,,,30.18,AA,,30.19,316
14908,2013,8,12,1,-8,SCT008,10.0,,64.0,18.0,60.0,15.5,57.0,14.0,78.0,5.0,200,,29.88,,,,SP,,29.94,317
13303,2013,9,5,653,-5,FEW020 BKN200 BKN300,10.0,,83.0,28.3,77.0,25.2,75.0,23.9,77.0,5.0,090,,30.01,,,30.04,AA,,30.04,318
13830,2013,5,17,1854,-10,FEW035 SCT060,10.0,,78.0,25.6,68.0,20.2,63.0,17.2,60.0,10.0,080,20.0,29.95,,,30.01,AA,,30.0,319
